Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
816;INSPECTION_3;INSPECTION_3_LINE_2;3035.257087033101;1.936492202939462;1.936492202939462;13.688407323541014;5;8;0.0;0;variant_15;FIFO
818;INSPECTION_1;INSPECTION_1_LINE_1;3036.1233619109603;6.838804281134344;6.838804281134344;15.363334557452163;4;8;3.3064851614567488;0;variant_16;FIFO
818;INSPECTION_2;INSPECTION_2_LINE_2;3036.729896518168;0.6065346072077773;0.6065346072077773;15.96986916465994;5;8;2.6999505542489715;0;variant_16;FIFO
818;INSPECTION_3;INSPECTION_3_LINE_1;3039.429847072417;2.6999505542489715;2.6999505542489715;18.66981971890891;6;7;0.0;0;variant_16;FIFO
826;MOULDING;MOULDING_MACHINE_5;3039.684130789662;6.085616819147617;0.0;0.0;1;8;44.667680329653194;0;variant_15;FIFO
825;MOULDING;MOULDING_MACHINE_1;3040.221398045633;7.1624433613283145;0.0;0.0;1;9;61.1682801036668;0;variant_4;FIFO
821;SORTING;SORTING_ROBOT_1;3042.9601100069644;9.759804409884055;9.759804409884055;18.913193292637516;3;9;3.028312754921444;0;variant_11;FIFO
828;MOULDING;MOULDING_MACHINE_2;3043.4885169072427;2.4666750492579013;0.0;0.0;1;10;49.84037160814387;0;variant_15;FIFO
827;MOULDING;MOULDING_MACHINE_4;3043.880312613895;4.717239452265403;0.0;0.0;1;11;55.19832816916323;0;variant_12;FIFO
821;PACKAGING;PACKAGING_LINE_2;3044.413749200557;1.4536391935926076;1.4536391935926076;20.366832486230123;4;11;1.5746735613288365;0;variant_11;FIFO
828;ASSEMBLY_1;LINE_ASSEMBLY1_3;3044.675722241567;1.187205334324517;1.187205334324517;1.187205334324517;2;11;48.65316627381935;0;variant_15;FIFO
821;INSPECTION_1;INSPECTION_1_LINE_2;3044.979085492468;0.5653362919110805;0.5653362919110805;20.932168778141204;5;11;1.009337269417756;0;variant_11;FIFO
821;INSPECTION_2;INSPECTION_2_LINE_1;3045.014700311076;0.035614818607882626;0.035614818607882626;20.967783596749086;6;11;0.9737224508098734;0;variant_11;FIFO
821;INSPECTION_3;INSPECTION_3_LINE_2;3045.988422761886;0.9737224508098734;0.9737224508098734;21.94150604755896;7;10;0.0;0;variant_11;FIFO
826;ASSEMBLY_1;LINE_ASSEMBLY1_5;3046.227771665606;6.543640875943765;6.543640875943765;6.543640875943765;2;10;38.12403945370943;0;variant_15;FIFO
820;ASSEMBLY_2;ASSEMBLY2_LINE_1;3046.5229566243115;13.322651027231132;20.842766971258243;20.842766971258243;2;10;7.044063324150557;0;variant_18;FIFO
819;ASSEMBLY_2;ASSEMBLY2_LINE_1;3046.694994323403;0.17203769909156108;20.575423922090977;20.575423922090977;2;10;58.91396500976498;0;variant_1;FIFO
830;MOULDING;MOULDING_MACHINE_5;3047.52152640935;1.1264329772648125;0.0;0.0;1;11;74.59402615409908;0;variant_1;FIFO
829;MOULDING;MOULDING_MACHINE_3;3048.389704984542;2.9850237792529697;0.0;0.0;1;12;54.660967503285065;0;variant_14;FIFO
829;ASSEMBLY_1;LINE_ASSEMBLY1_3;3048.6276092029657;0.23790421842386422;0.23790421842386422;0.23790421842386422;2;12;54.4230632848612;0;variant_14;FIFO
820;SORTING;SORTING_ROBOT_1;3049.378451306836;2.855494682524295;2.855494682524295;23.698261653782538;3;12;4.1885686416262615;0;variant_18;FIFO
817;ASSEMBLY_2;ASSEMBLY2_LINE_1;3049.8455959139665;3.150601590563383;23.024826193393437;23.024826193393437;2;12;35.260842264134226;0;variant_3;FIFO
831;MOULDING;MOULDING_MACHINE_1;3049.982943132992;1.318741236500955;0.0;0.0;1;13;73.8506433408852;0;variant_17;FIFO
822;ASSEMBLY_2;ASSEMBLY2_LINE_1;3050.2400959532115;0.3945000392450311;21.518666140101686;32.49499471168474;3;13;14.823582752265338;0;variant_6;FIFO
823;ASSEMBLY_2;ASSEMBLY2_LINE_1;3050.2946201506384;0.05452419742687198;17.129629334754554;18.46084141018946;3;13;23.131516932720388;0;variant_1;FIFO
827;ASSEMBLY_1;LINE_ASSEMBLY1_2;3050.4444959687203;6.564183354825218;6.564183354825218;6.564183354825218;2;13;48.634144814338015;0;variant_12;FIFO
825;ASSEMBLY_1;LINE_ASSEMBLY1_4;3052.107101827562;11.885703781928896;11.885703781928896;11.885703781928896;2;13;49.282576321737906;0;variant_4;FIFO
820;PACKAGING;PACKAGING_LINE_3;3052.546944970478;3.168493663642039;3.168493663642039;26.866755317424577;4;13;1.0200749779842226;0;variant_18;FIFO
820;INSPECTION_1;INSPECTION_1_LINE_1;3052.827695283249;0.28075031277103335;0.28075031277103335;27.14750563019561;5;13;0.7393246652131893;0;variant_18;FIFO
820;INSPECTION_2;INSPECTION_2_LINE_2;3053.1309565169045;0.3032612336555758;0.3032612336555758;27.450766863851186;6;13;0.4360634315576135;0;variant_18;FIFO
